RUID,Assigned Rooms
875103400,"['BH', nan, '427-A']"
943825116,"['RA', 'Apt 3839', '217-C']"
678064467,"['BH', nan, '105-A']"
374250030,"['RA', 'Apt 3843', '103-D']"
751904820,"['NCA', 'Apt 3822', '83-A']"
512867988,"['NCA', 'Apt 3822', '83-B']"
716813429,"['NCA', 'Apt 3822', '83-C']"
356330924,"['BH', nan, '431-B']"
319484938,"['CS', nan, '3305-E']"
759552982,"['SA', 'Apt 197 - 220', '214-D']"
700143121,"['SA', 'Apt 197 - 220', '214-C']"
213610762,"['MS', 'High Rise', '7503-C']"
272828992,"['BH', nan, '311-A']"
768227411,"['NCA', 'Apt 3824', '125-C']"
391700039,"['NCA', 'Apt 3824', '125-A']"
762418570,"['NCA', 'Apt 3819', '1-C']"
529147153,"['MS', 'High Rise', '7903-A']"
660659261,"['MS', 'High Rise', '7903-B']"
558314722,"['BH', nan, '112-A']"
395396404,"['RA', 'Apt 3843', '110-B']"
653435600,"['NCA', 'Apt 3823', '101-A']"
750737531,"['NCA', 'Apt 3823', '101-B']"
999519456,"['BH', nan, '421-B']"
147155595,"['BH', nan, '220-B']"
127446100,"['BH', nan, '227-A']"
985461686,"['MS', 'High Rise', '7001-D']"
995207105,"['MS', 'High Rise', '7001-A']"
178498428,"['MS', 'High Rise', '7001-B']"
363871987,"['TS', nan, '4403-B']"
947219159,"['NCA', 'Apt 3825', '148-D']"
625670894,"['NCA', 'Apt 3825', '148-A']"
897816608,"['BH', nan, '322-B']"
654091819,"['BH', nan, '209-A']"
600195926,"['BH', nan, '206-A']"
368612342,"['BH', nan, '205-A']"
114709931,"['BH', nan, '321-A']"
435532209,"['BH', nan, '329-B']"
829340993,"['BH', nan, '213-A']"
413012450,"['BH', nan, '419-B']"
653048622,"['BH', nan, '414-A']"
274688180,"['RA', 'Apt 3840', '200-D']"
172620342,"['RA', 'Apt 3840', '200-A']"
635737422,"['MS', 'Low Rise', '6201-D']"
828866305,"['MS', 'Low Rise', '6201-C']"
408692360,"['MS', 'Low Rise', '6201-E']"
759703993,"['MH', nan, '405-A']"
152562716,"['MS', 'High Rise', '7003-A']"
177824072,"['MS', 'High Rise', '7003-B']"
120192140,"['MS', 'High Rise', '7003-C']"
528625971,"['BH', nan, '224-B']"
428808390,"['SA', 'Apt 149 - 164', '162-B']"
253255307,"['MS', 'High Rise', '7304-D']"
499000953,"['MS', 'High Rise', '7304-C']"
967540314,"['CS', nan, '3403-E']"
211682284,"['MZH', nan, '218-B']"
652072443,"['BH', nan, '325-B']"
795032385,"['TS', nan, '4102-A']"
632633326,"['BH', nan, '425-B']"
225464727,"['BH', nan, '217-A']"
304169466,"['BH', nan, '412-A']"
968334690,"['CS', nan, '3403-A']"
684275172,"['NCA', 'Apt 3820', '39-B']"
987018281,"['NCA', 'Apt 3820', '39-A']"
175050993,"['NCA', 'Apt 3820', '39-C']"
681969328,"['RA', 'Apt 3840', '207-C']"
512766257,"['BH', nan, '417-B']"
477751502,"['WS', nan, '4208-F']"
866213005,"['NCA', 'Apt 3821', '50-A']"
278704656,"['AH', nan, '414-A']"
726467346,"['NCA', 'Apt 3822', '91-D']"
988662910,"['NCA', 'Apt 3822', '91-A']"
841835501,"['NCA', 'Apt 3822', '91-B']"
644379601,"['BH', nan, '104-A']"
120556201,"['NCA', 'Apt 3819', '23-C']"
769255330,"['NCA', 'Apt 3819', '24-C']"
146356210,"['NCA', 'Apt 3819', '24-A']"
138784288,"['NCA', 'Apt 3819', '24-B']"
452128451,"['BH', nan, '307-A']"
468369576,"['NCA', 'Apt 3820', '46-C']"
723920619,"['NCA', 'Apt 3820', '46-A']"
765235533,"['NCA', 'Apt 3820', '46-B']"
737094874,"['WS', nan, '4101-B']"
581351557,"['NCA', 'Apt 3821', '52-D']"
553297513,"['NCA', 'Apt 3821', '52-A']"
665621443,"['NCA', 'Apt 3824', '131-D']"
896917694,"['NCA', 'Apt 3824', '131-A']"
785952700,"['BH', nan, '316-A']"
458104087,"['BH', nan, '106-A']"
404515674,"['BH', nan, '221-B']"
268749860,"['BH', nan, '102-A']"
150838552,"['NCA', 'Apt 3819', '1-B']"
397040225,"['BH', nan, '323-A']"
605106943,"['BH', nan, '431-A']"
722983902,"['BH', nan, '418-B']"
185089098,"['RA', 'Apt 3839', '216-A']"
759455693,"['RA', 'Apt 3839', '216-B']"
258092632,"['SA', 'Apt 221 - 244', '226-C']"
751498124,"['BH', nan, '225-A']"
840722753,"['MS', 'High Rise', '7702-D']"
102761380,"['NCA', 'Apt 3822', '81-C']"
880080426,"['BH', nan, '232-B']"
348432132,"['NCA', 'Apt 3821', '71-A']"
124038864,"['NCA', 'Apt 3821', '71-B']"
464190678,"['BH', nan, '303-A']"
864552366,"['BH', nan, '424-A']"
582387728,"['BH', nan, '101-A']"
219224631,"['BH', nan, '409-A']"
677218114,"['MRS', nan, '4102-B']"
534984202,"['RA', 'Apt 3839', '213-D']"
923308053,"['RA', 'Apt 3839', '213-A']"
317121445,"['RA', 'Apt 3839', '213-B']"
298642048,"['BH', nan, '231-B']"
192844483,"['SA', 'Apt 133 - 148', '145-D']"
126278772,"['MS', 'High Rise', '7204-E']"
142855027,"['MS', 'High Rise', '7204-A']"
307160713,"['MS', 'High Rise', '7204-B']"
338194339,"['MS', 'High Rise', '7901-F']"
904237195,"['BH', nan, '219-A']"
852583953,"['BH', nan, '215-A']"
609421482,"['NCA', 'Apt 3821', '55-D']"
417905278,"['NCA', 'Apt 3821', '55-A']"
268185295,"['NCA', 'Apt 3821', '55-B']"
867820882,"['BH', nan, '433-A']"
743641222,"['NCA', 'Apt 3822', '86-A']"
779402030,"['NCA', 'Apt 3822', '86-B']"
925230246,"['NCA', 'Apt 3822', '86-C']"
678707135,"['CS', nan, '3104-F']"
789343238,"['NCA', 'Apt 3822', '73-D']"
937392224,"['BH', nan, '108-A']"
813740623,"['RA', 'Apt 3840', '202-A']"
692878085,"['RA', 'Apt 3840', '202-B']"
196064017,"['RA', 'Apt 3840', '202-C']"
240063964,"['SA', 'Apt 181 - 196', '188-C']"
237344663,"['NCA', 'Apt 3823', '109-A']"
734972193,"['BH', nan, '321-B']"
930339179,"['BH', nan, '313-A']"
363347662,"['BH', nan, '420-B']"
942873596,"['NCA', 'Apt 3821', '54-A']"
786958623,"['NCA', 'Apt 3821', '54-B']"
204194313,"['CS', nan, '3206-A']"
121829235,"['BH', nan, '103-A']"
347119095,"['BH', nan, '332-A']"
247534107,"['BH', nan, '201-A']"
229398734,"['SA', 'Apt 181 - 196', '193-D']"
149031736,"['NCA', 'Apt 3822', '85-B']"
957154630,"['NCA', 'Apt 3822', '85-A']"
947350850,"['BH', nan, '315-A']"
486734216,"['BH', nan, '227-B']"
309417254,"['BH', nan, '330-B']"
451066712,"['RA', 'Apt 3838', '159-C']"
399120067,"['NCA', 'Apt 3819', '13-D']"
296569153,"['NCA', 'Apt 3819', '13-A']"
442391278,"['TS', nan, '4101-B']"
617112783,"['NCA', 'Apt 3820', '42-B']"
249637107,"['NCA', 'Apt 3820', '42-A']"
173802230,"['NCA', 'Apt 3824', '134-A']"
205784930,"['NCA', 'Apt 3824', '134-B']"
993572948,"['NCA', 'Apt 3824', '134-C']"
148903574,"['NCA', 'Apt 3824', '143-A']"
541194571,"['TS', nan, '4203-A']"
272851372,"['BH', nan, '427-B']"
173382177,"['MZH', nan, '213-A']"
240042374,"['NCA', 'Apt 3820', '44-B']"
315232010,"['SA', 'Apt 197 - 220', '212-A']"
306558792,"['BH', nan, '432-A']"
637793798,"['SA', 'Apt 221 - 244', '237-D']"
424041607,"['SA', 'Apt 277 - 292', '289-D']"
465976899,"['SA', 'Apt 277 - 292', '289-B']"
399741583,"['BH', nan, '405-A']"
170558294,"['BH', nan, '210-A']"
230466684,"['SA', 'Apt 245 - 260', '253-B']"
738894997,"['TS', nan, '4102-C']"
998234262,"['BH', nan, '305-A']"
412060135,"['SA', 'Apt 245 - 260', '249-D']"
339830004,"['NCA', 'Apt 3820', '28-C']"
636355188,"['NCA', 'Apt 3820', '28-A']"
782942270,"['NCA', 'Apt 3820', '28-B']"
795718037,"['BH', nan, '230-A']"
384612177,"['BH', nan, '333-B']"
181964183,"['BH', nan, '332-B']"
536518920,"['BH', nan, '233-B']"
958373680,"['MZH', nan, '113-B']"
553980940,"['BH', nan, '308-A']"
970630082,"['NCA', 'Apt 3822', '96-D']"
731114682,"['NCA', 'Apt 3822', '96-A']"
377660117,"['NCA', 'Apt 3822', '96-B']"
597069834,"['BH', nan, '229-A']"
486455952,"['MS', 'High Rise', '7801-D']"
546318501,"['MS', 'High Rise', '7801-C']"
140752068,"['NCA', 'Apt 3819', '6-B']"
459582304,"['NCA', 'Apt 3819', '6-A']"
926820403,"['NCA', 'Apt 3819', '6-C']"
490941001,"['NCA', 'Apt 3824', '133-C']"
890005968,"['NCA', 'Apt 3824', '133-A']"
626013130,"['NCA', 'Apt 3824', '133-B']"
791806101,"['BH', nan, '402-A']"
636029452,"['BH', nan, '219-B']"
270388182,"['BH', nan, '413-A']"
703665399,"['NCA', 'Apt 3824', '132-D']"
747315675,"['NCA', 'Apt 3824', '132-A']"
431990204,"['NCA', 'Apt 3824', '132-B']"
692125386,"['MS', 'Low Rise', '6303-D']"
149945309,"['MS', 'Low Rise', '6303-C']"
937680187,"['MS', 'Low Rise', '6303-F']"
871595774,"['NCA', 'Apt 3821', '59-C']"
990625206,"['NCA', 'Apt 3821', '59-A']"
260722701,"['NCA', 'Apt 3821', '59-B']"
333734816,"['BH', nan, '326-A']"
302332322,"['MS', 'High Rise', '7304-E']"
170188054,"['BH', nan, '319-B']"
156354062,"['BH', nan, '429-A']"
829283582,"['BH', nan, '328-A']"
552290888,"['BH', nan, '327-A']"
112641133,"['BH', nan, '224-A']"
136032477,"['SA', 'Apt 197 - 220', '200-D']"
201650314,"['SA', 'Apt 197 - 220', '200-B']"
592533218,"['RA', 'Apt 3838', '157-B']"
657791939,"['RA', 'Apt 3838', '157-A']"
873828694,"['RA', 'Apt 3838', '157-C']"
915225507,"['MS', 'High Rise', '7601-E']"
482742216,"['BH', nan, '203-A']"
872744327,"['MRS', nan, '4205-C']"
513956903,"['BH', nan, '330-A']"
188033811,"['NCA', 'Apt 3819', '20-D']"
212308089,"['MS', 'High Rise', '7803-D']"
930568264,"['MS', 'High Rise', '7803-A']"
745697758,"['MS', 'High Rise', '7803-B']"
917825942,"['BH', nan, '228-A']"
381272140,"['MH', nan, '327-A']"
293360784,"['BH', nan, '301-A']"
438299186,"['WS', nan, '4302-A']"
218330401,"['BH', nan, '202-A']"
415962272,"['JA', '800 - 815', '812-B']"
966949822,"['JA', '800 - 815', '812-A']"
318653871,"['WS', nan, '4202-F']"
518976921,"['CS', nan, '3404-D']"
720242327,"['NCA', 'Apt 3821', '65-A']"
446897075,"['NCA', 'Apt 3821', '65-B']"
423005676,"['NCA', 'Apt 3821', '65-C']"
155843133,"['RA', 'Apt 3838', '139-A']"
669891380,"['RA', 'Apt 3838', '139-B']"
392738321,"['RA', 'Apt 3838', '139-C']"
907253942,"['NCA', 'Apt 3825', '150-C']"
724061872,"['NCA', 'Apt 3825', '150-A']"
778654584,"['NCA', 'Apt 3824', '124-C']"
607804982,"['NCA', 'Apt 3824', '124-A']"
741481639,"['MS', 'High Rise', '7201-F']"
949674528,"['MS', 'High Rise', '7201-A']"
130479136,"['MS', 'High Rise', '7201-B']"
972215060,"['BA', '349-372', '350-B']"
340756821,"['BA', '349-372', '350-A']"
879792492,"['BA', '349-372', '350-C']"
729401861,"['TS', nan, '4205-F']"
766790552,"['AH', nan, '319-A']"
369138226,"['BA', '301-324', '324-B']"
714953437,"['BA', '301-324', '324-A']"
480659307,"['AH', nan, '408-A']"
741675702,"['WS', nan, '4406-D']"
620084900,"['BA', '349-372', '349-B']"
779369512,"['BA', '349-372', '349-A']"
599192463,"['BA', '349-372', '349-C']"
428787315,"['RA', 'Apt 3838', '155-A']"
880050970,"['WS', nan, '4202-B']"
694472264,"['WS', nan, '4207-A']"
162894257,"['AH', nan, '305-A']"
368433549,"['NCA', 'Apt 3823', '103-B']"
579174998,"['MZH', nan, '114-A']"
733004286,"['BS', 'North', '211B-D']"
112876579,"['NCA', 'Apt 3820', '30-A']"
294835434,"['NCA', 'Apt 3820', '30-B']"
622559370,"['NCA', 'Apt 3820', '30-C']"
811476716,"['JS', nan, '4301-F']"
612976683,"['MH', nan, '421-A']"
776277522,"['NCA', 'Apt 3821', '69-A']"
257858278,"['NCA', 'Apt 3821', '69-B']"
479161493,"['MZH', nan, '305-A']"
970872390,"['NCA', 'Apt 3822', '81-A']"
241232795,"['NCA', 'Apt 3822', '81-B']"
262869556,"['SA', 'Apt 261 - 276', '266-D']"
290330480,"['JS', nan, '4403-A']"
426294056,"['TS', nan, '4302-F']"
663350964,"['AH', nan, '104-A']"
396345898,"['RA', 'Apt 3839', '215-D']"
271460464,"['BS', 'West', '308B-C']"
403804606,"['BA', '373 - 396', '395-A']"
805135173,"['BA', '373 - 396', '395-B']"
121356718,"['BA', '373 - 396', '395-C']"
901938002,"['MS', 'High Rise', '7603-C']"
982377914,"['MS', 'High Rise', '7603-E']"
484851763,"['SA', 'Apt 149 - 164', '154-C']"
408231243,"['SA', 'Apt 149 - 164', '154-A']"
887669171,"['RA', 'Apt 3843', '118-C']"
914293022,"['RA', 'Apt 3843', '118-A']"
325591463,"['MZH', nan, '206-A']"
694571312,"['BS', 'North', '205A-C']"
173289089,"['MS', 'High Rise', '7004-E']"
500304603,"['JA', '884- 899', '899-A']"
425164532,"['BS', 'East', '103B-B']"
965188688,"['BS', 'East', '103B-D']"
258960997,"['RA', 'Apt 3839', '227-A']"
698049548,"['RA', 'Apt 3839', '227-B']"
414782816,"['RA', 'Apt 3839', '227-C']"
366570710,"['MZH', nan, '422-B']"
186403546,"['SA', 'Apt 245 - 260', '252-B']"
206527025,"['SA', 'Apt 245 - 260', '252-D']"
462685104,"['JS', nan, '4104-A']"
728204907,"['SA', 'Apt 133 - 148', '135-C']"
513266167,"['MS', 'High Rise', '7702-E']"
467770718,"['MS', 'High Rise', '7702-A']"
936154022,"['MS', 'High Rise', '7702-B']"
367076999,"['MS', 'Low Rise', '6302-D']"
280596945,"['RA', 'Apt 3838', '142-B']"
908213602,"['RA', 'Apt 3838', '142-D']"
979220889,"['BS', 'West', '204B-A']"
708709754,"['BS', 'West', '204B-B']"
426244422,"['BS', 'West', '204B-C']"
788022076,"['MS', 'High Rise', '7604-C']"
369827797,"['MS', 'High Rise', '7604-A']"
627585901,"['NCA', 'Apt 3823', '99-C']"
278389220,"['NCA', 'Apt 3823', '99-A']"
632803991,"['NCA', 'Apt 3823', '99-B']"
680504716,"['MH', nan, '208-B']"
567440864,"['RA', 'Apt 3840', '194-D']"
320033364,"['RA', 'Apt 3840', '194-A']"
780432185,"['RA', 'Apt 3840', '194-B']"
625135745,"['NCA', 'Apt 3820', '31-B']"
502176974,"['NCA', 'Apt 3820', '31-A']"
266534403,"['NCA', 'Apt 3820', '31-C']"
610256142,"['RA', 'Apt 3839', '230-D']"
883012183,"['RA', 'Apt 3839', '230-A']"
805983414,"['RA', 'Apt 3839', '230-B']"
818810046,"['JA', '868 - 883', '881-B']"
279606700,"['JA', '868 - 883', '881-A']"
989968661,"['CS', nan, '3203-C']"
109177435,"['MS', 'High Rise', '7804-C']"
272020629,"['MS', 'High Rise', '7804-A']"
157252578,"['MS', 'High Rise', '7804-B']"
646953362,"['MS', 'Low Rise', '6304-D']"
812662583,"['MS', 'Low Rise', '6304-A']"
200127827,"['MH', nan, '404-B']"
896142605,"['SA', 'Apt 165 - 180', '170-C']"
188657525,"['NCA', 'Apt 3824', '137-D']"
950589988,"['NCA', 'Apt 3824', '139-B']"
928325217,"['NCA', 'Apt 3824', '139-A']"
162190743,"['RA', 'Apt 3838', '136-B']"
534611357,"['NCA', 'Apt 3822', '75-D']"
735532583,"['NCA', 'Apt 3822', '75-A']"
312916586,"['NCA', 'Apt 3822', '75-B']"
343036640,"['SA', 'Apt 277 - 292', '281-C']"
820216364,"['RA', 'Apt 3840', '185-D']"
454795083,"['RA', 'Apt 3840', '185-A']"
266757316,"['RA', 'Apt 3839', '220-D']"
112665781,"['RA', 'Apt 3839', '220-A']"
490790600,"['RA', 'Apt 3842', '163-D']"
584280486,"['RA', 'Apt 3842', '163-A']"
637591621,"['CS', nan, '3407-B']"
630388922,"['MZH', nan, '316-B']"
398272229,"['MRS', nan, '4307-B']"
415080660,"['RA', 'Apt 3840', '185-C']"
663234269,"['JS', nan, '4305-C']"
760777901,"['JA', '816 - 831', '827-B']"
926977456,"['CS', nan, '3308-E']"
398397412,"['SA', 'Apt 149 - 164', '156-D']"
804443071,"['NCA', 'Apt 3824', '131-C']"
188608643,"['NCA', 'Apt 3824', '131-B']"
478821925,"['RA', 'Apt 3838', '145-D']"
449378338,"['MZH', nan, '233-A']"
439323769,"['NCA', 'Apt 3819', '9-D']"
622487715,"['NCA', 'Apt 3819', '9-A']"
744304500,"['NCA', 'Apt 3819', '9-B']"
605231354,"['WS', nan, '4106-B']"
756716893,"['NCA', 'Apt 3822', '79-B']"
328442953,"['NCA', 'Apt 3824', '121-D']"
325071046,"['NCA', 'Apt 3824', '121-A']"
277604467,"['JA', '832- 851', '840-A']"
688977430,"['JA', '832- 851', '840-B']"
823390403,"['NCA', 'Apt 3825', '152-D']"
137791051,"['NCA', 'Apt 3825', '152-A']"
372090147,"['NCA', 'Apt 3825', '152-B']"
962442220,"['MH', nan, '425-A']"
290909022,"['NCA', 'Apt 3823', '116-C']"
861978055,"['NCA', 'Apt 3823', '116-A']"
960149239,"['NCA', 'Apt 3823', '116-B']"
904726467,"['CS', nan, '3404-A']"
778065337,"['BA', '349-372', '370-C']"
251061487,"['BA', '349-372', '370-A']"
455216371,"['NCA', 'Apt 3823', '100-C']"
157584737,"['NCA', 'Apt 3823', '100-A']"
157141751,"['NCA', 'Apt 3823', '100-B']"
558850148,"['MZH', nan, '304-B']"
991020535,"['MZH', nan, '405-B']"
570226311,"['JA', '884- 899', '889-A']"
237189941,"['JA', '884- 899', '889-B']"
173300955,"['SA', 'Apt 181 - 196', '183-A']"
721150919,"['JS', nan, '4301-A']"
406555239,"['MS', 'Low Rise', '6101-F']"
109675483,"['RA', 'Apt 3842', '170-B']"
129425036,"['RA', 'Apt 3842', '170-A']"
730680856,"['RA', 'Apt 3842', '170-C']"
359040139,"['MS', 'High Rise', '7202-F']"
744037889,"['NCA', 'Apt 3824', '142-D']"
647640021,"['NCA', 'Apt 3819', '3-D']"
586362558,"['NCA', 'Apt 3819', '3-A']"
770922179,"['SA', 'Apt 221 - 244', '236-C']"
106478042,"['SA', 'Apt 221 - 244', '236-D']"
264233629,"['NCA', 'Apt 3824', '134-D']"
985699025,"['BS', 'North', '103A-D']"
909176016,"['NCA', 'Apt 3821', '53-D']"
490325641,"['MS', 'High Rise', '7101-C']"
220955417,"['MS', 'High Rise', '7101-A']"
716557336,"['MS', 'High Rise', '7101-B']"
564506184,"['MS', 'Low Rise', '6102-E']"
644289115,"['CS', nan, '3406-C']"
866395515,"['RA', 'Apt 3838', '156-B']"
723537372,"['RA', 'Apt 3838', '137-A']"
283936670,"['JA', '832- 851', '849-B']"
290179935,"['JA', '832- 851', '849-A']"
498412881,"['NCA', 'Apt 3822', '90-B']"
412037514,"['NCA', 'Apt 3822', '90-A']"
278416278,"['NCA', 'Apt 3822', '90-C']"
591475612,"['MS', 'High Rise', '7602-E']"
453808661,"['MS', 'High Rise', '7602-A']"
108404526,"['MH', nan, '432-A']"
807195863,"['MS', 'Low Rise', '6302-B']"
814558008,"['MS', 'Low Rise', '6302-A']"
457026830,"['NCA', 'Apt 3823', '112-D']"
628340296,"['NCA', 'Apt 3823', '112-A']"
450740194,"['MZH', nan, '419-A']"
663593856,"['BS', 'West', '211A-D']"
602194485,"['NCA', 'Apt 3821', '51-A']"
979319061,"['NCA', 'Apt 3821', '51-B']"
800829093,"['NCA', 'Apt 3821', '51-C']"
181203740,"['CS', nan, '3306-F']"
494407723,"['AH', nan, '228-B']"
595529589,"['MRS', nan, '4305-A']"
338415745,"['TS', nan, '4105-F']"
933193489,"['BS', 'East', '209A-C']"
282916109,"['BS', 'East', '209A-B']"
624309799,"['SA', 'Apt 221 - 244', '223-B']"
606310422,"['MH', nan, '315-A']"
534684015,"['SA', 'Apt 133 - 148', '138-B']"
389591810,"['NCA', 'Apt 3821', '66-C']"
894989647,"['TS', nan, '4304-B']"
887067892,"['AH', nan, '218-B']"
109296213,"['NCA', 'Apt 3821', '52-B']"
361863147,"['NCA', 'Apt 3821', '52-C']"
502117317,"['NCA', 'Apt 3821', '61-C']"
764747376,"['BA', '301-324', '321-C']"
417530474,"['JS', nan, '4207-F']"
693044706,"['NCA', 'Apt 3823', '118-C']"
808603253,"['NCA', 'Apt 3823', '118-A']"
433430164,"['NCA', 'Apt 3823', '118-B']"
288237242,"['JA', '884- 899', '895-A']"
279202435,"['JA', '884- 899', '895-B']"
811596557,"['NCA', 'Apt 3820', '47-C']"
541666149,"['NCA', 'Apt 3820', '47-A']"
228963027,"['NCA', 'Apt 3820', '47-B']"
451085597,"['NCA', 'Apt 3824', '144-D']"
892323650,"['CS', nan, '3208-A']"
351951678,"['JA', '832- 851', '835-A']"
368634943,"['JA', '832- 851', '835-B']"
453813841,"['BS', 'East', '307B-D']"
201663330,"['BS', 'East', '307B-A']"
329492740,"['WS', nan, '4303-B']"
454534563,"['BA', '325  - 348', '342-A']"
286348322,"['BA', '325  - 348', '342-B']"
936299685,"['BA', '325  - 348', '342-C']"
281379647,"['MS', 'High Rise', '7903-F']"
421994985,"['MS', 'High Rise', '7903-C']"
631149314,"['NCA', 'Apt 3819', '8-C']"
478033088,"['NCA', 'Apt 3819', '8-A']"
530017966,"['NCA', 'Apt 3819', '8-B']"
944154376,"['NCA', 'Apt 3822', '91-C']"
269516182,"['NCA', 'Apt 3821', '57-C']"
495608710,"['NCA', 'Apt 3821', '57-A']"
429075204,"['NCA', 'Apt 3821', '57-B']"
909248050,"['MS', 'High Rise', '7403-B']"
146521649,"['NCA', 'Apt 3819', '7-A']"
340592682,"['NCA', 'Apt 3819', '7-B']"
975539128,"['NCA', 'Apt 3819', '7-C']"
734610454,"['MS', 'High Rise', '7701-D']"
586839691,"['JA', '884- 899', '894-B']"
731610925,"['JA', '884- 899', '894-A']"
330707499,"['RA', 'Apt 3839', '222-A']"
656519524,"['MRS', nan, '4405-B']"
198621679,"['NCA', 'Apt 3819', '11-B']"
235945517,"['NCA', 'Apt 3819', '11-A']"
748212154,"['WS', nan, '4405-C']"
976149332,"['MS', 'Low Rise', '6103-C']"
251518157,"['MS', 'Low Rise', '6103-A']"
337520430,"['MS', 'Low Rise', '6103-B']"
430753742,"['WS', nan, '4406-C']"
957903269,"['NCA', 'Apt 3822', '79-A']"
227160418,"['MS', 'High Rise', '7904-C']"
819450112,"['MS', 'High Rise', '7904-A']"
264805552,"['MS', 'High Rise', '7703-D']"
171860420,"['MS', 'High Rise', '7703-B']"
402001441,"['NCA', 'Apt 3823', '102-D']"
298450634,"['MS', 'High Rise', '7403-C']"
789584045,"['MS', 'High Rise', '7403-A']"
202501605,"['MS', 'High Rise', '7403-D']"
784910995,"['MZH', nan, '410-A']"
434818447,"['MZH', nan, '423-B']"
257648063,"['MRS', nan, '4301-D']"
626071478,"['NCA', 'Apt 3819', '20-A']"
596317289,"['NCA', 'Apt 3819', '20-B']"
779313177,"['MS', 'High Rise', '7401-B']"
663064744,"['MS', 'High Rise', '7401-A']"
980173297,"['MS', 'High Rise', '7401-C']"
272914107,"['MRS', nan, '4305-F']"
953524265,"['MZH', nan, '316-A']"
166312802,"['WS', nan, '4301-E']"
993974813,"['NCA', 'Apt 3825', '147-C']"
391770810,"['NCA', 'Apt 3819', '10-C']"
473780846,"['NCA', 'Apt 3819', '10-A']"
218632987,"['RA', 'Apt 3838', '130-C']"
952045025,"['RA', 'Apt 3838', '130-A']"
297786626,"['RA', 'Apt 3838', '130-B']"
221410964,"['MS', 'High Rise', '7604-E']"
246569464,"['MS', 'High Rise', '7604-B']"
190874717,"['MS', 'High Rise', '7604-D']"
842990255,"['MS', 'High Rise', '7802-B']"
629548563,"['MS', 'High Rise', '7802-A']"
165737209,"['MS', 'High Rise', '7802-C']"
592335363,"['TS', nan, '4206-A']"
367996739,"['MH', nan, '216-A']"
900484118,"['MS', 'High Rise', '7202-E']"
187950121,"['MH', nan, '212-B']"
228995866,"['BS', 'West', '406-D']"
145868926,"['BS', 'West', '406-B']"
135890483,"['BS', 'West', '401B-C']"
588013763,"['BS', 'West', '401B-B']"
150869620,"['NCA', 'Apt 3824', '128-D']"
848556240,"['NCA', 'Apt 3822', '83-D']"
149643277,"['RA', 'Apt 3838', '127-B']"
787357984,"['RA', 'Apt 3838', '127-A']"
616911481,"['RA', 'Apt 3838', '127-C']"
814968100,"['WS', nan, '4302-C']"
506551018,"['MZH', nan, '304-A']"
370472889,"['MRS', nan, '4102-F']"
342925174,"['RA', 'Apt 3838', '140-C']"
192728189,"['RA', 'Apt 3838', '140-A']"
778211283,"['RA', 'Apt 3838', '140-B']"
511737841,"['WS', nan, '4406-A']"
885418813,"['RA', 'Apt 3839', '219-A']"
122253774,"['RA', 'Apt 3839', '219-B']"
939370720,"['RA', 'Apt 3839', '219-C']"
703295284,"['CS', nan, '3101-F']"
208356937,"['MH', nan, '217-B']"
866748391,"['MZH', nan, '111-A']"
338346038,"['MRS', nan, '4204-E']"
179654404,"['MH', nan, '105-A']"
551501877,"['AH', nan, '421-A']"
715022018,"['WS', nan, '4303-C']"
200383517,"['TS', nan, '4207-D']"
144368003,"['NCA', 'Apt 3820', '33-D']"
280107530,"['NCA', 'Apt 3820', '33-A']"
598699606,"['NCA', 'Apt 3820', '33-B']"
553552902,"['MRS', nan, '4401-E']"
717882648,"['MS', 'High Rise', '7803-F']"
124701153,"['MS', 'High Rise', '7803-C']"
954189190,"['MZH', nan, '321-A']"
535436885,"['RA', 'Apt 3840', '208-B']"
169716479,"['MZH', nan, '418-B']"
798377835,"['SA', 'Apt 221 - 244', '239-C']"
458659162,"['RA', 'Apt 3838', '147-D']"
268442888,"['RA', 'Apt 3843', '110-C']"
586720993,"['RA', 'Apt 3843', '110-A']"
964045493,"['RA', 'Apt 3840', '207-A']"
328550293,"['RA', 'Apt 3840', '207-B']"
932112963,"['MS', 'High Rise', '7701-F']"
687830796,"['MS', 'High Rise', '7701-A']"
967925366,"['MS', 'High Rise', '7701-B']"
524107803,"['MH', nan, '115-B']"
271431102,"['NCA', 'Apt 3819', '5-D']"
982162245,"['NCA', 'Apt 3819', '5-A']"
118408935,"['NCA', 'Apt 3819', '5-B']"
526350303,"['BA', '373 - 396', '373-B']"
845219361,"['BA', '373 - 396', '373-A']"
455107779,"['RA', 'Apt 3843', '103-B']"
805180771,"['RA', 'Apt 3843', '103-A']"
328770140,"['MS', 'High Rise', '7001-E']"
294994542,"['MS', 'High Rise', '7001-C']"
389624224,"['MS', 'High Rise', '7001-F']"
738483727,"['RA', 'Apt 3842', '179-B']"
936805087,"['RA', 'Apt 3842', '179-C']"
348865544,"['MZH', nan, '320-B']"
559539550,"['NCA', 'Apt 3825', '153-C']"
626352181,"['WS', nan, '4301-D']"
231582724,"['WS', nan, '4304-D']"
504594114,"['SA', 'Apt 197 - 220', '220-C']"
668244844,"['RA', 'Apt 3842', '173-B']"
940836822,"['RA', 'Apt 3842', '173-A']"
468248843,"['RA', 'Apt 3842', '173-C']"
810192362,"['CS', nan, '3405-C']"
623287454,"['NCA', 'Apt 3821', '58-A']"
901839317,"['NCA', 'Apt 3821', '58-B']"
285726283,"['NCA', 'Apt 3821', '58-C']"
