RUID,Assigned Rooms
1200,"['BS', 'West', '201A-A']"
4156,"['NCA', 'Apt 3819', '9-A']"
2269,"['WS', nan, '4101-A']"
3592,"['SA', 'Apt 133 - 148', '133-A']"
2319,"['BS', 'West', '201A-A']"
1193,"['WS', nan, '4101-A']"
2488,"['BS', 'West', '201A-A']"
4159,"['SA', 'Apt 133 - 148', '133-A']"
3414,"['NCA', 'Apt 3819', '9-A']"
271,"['MRS', nan, '4101-A']"
206,"['BS', 'West', '201A-A']"
4348,"['NCA', 'Apt 3819', '9-A']"
3912,"['BS', 'West', '201A-A']"
122,"['BS', 'West', '201A-A']"
3872,"['NCA', 'Apt 3819', '9-A']"
1378,"['MH', nan, '101-A']"
3989,"['CS', nan, '3101-A']"
2529,"['JS', nan, '4101-A']"
1517,"['BS', 'West', '201A-A']"
4018,"['MS', 'Low Rise', '6101-A']"
4455,"['CS', nan, '3101-A']"
13,"['NCA', 'Apt 3819', '9-A']"
3017,"['NCA', 'Apt 3819', '9-A']"
283,"['RA', 'Apt 3843', '101-A']"
1332,"['MH', nan, '101-A']"
2603,"['RA', 'Apt 3843', '101-A']"
194,"['SA', 'Apt 133 - 148', '133-A']"
1596,"['NCA', 'Apt 3819', '9-A']"
1162,"['MZH', nan, '101-A']"
266,"['BS', 'West', '201A-A']"
4691,"['JS', nan, '4101-A']"
4262,"['MZH', nan, '101-A']"
3364,"['MH', nan, '101-A']"
2251,"['CS', nan, '3101-A']"
3783,"['WS', nan, '4101-A']"
1954,"['TS', nan, '4101-A']"
1145,"['BS', 'West', '201A-A']"
2029,"['SA', 'Apt 133 - 148', '133-A']"
3861,"['NCA', 'Apt 3819', '9-A']"
358,"['BH', nan, '101-A']"
3744,"['MH', nan, '101-A']"
563,"['NCA', 'Apt 3819', '9-A']"
921,"['AH', nan, '101-A']"
3535,"['BS', 'West', '201A-A']"
416,"['BS', 'West', '201A-A']"
1800,"['SA', 'Apt 133 - 148', '133-A']"
3091,"['BS', 'West', '201A-A']"
1248,"['TS', nan, '4101-A']"
1324,"['MS', 'Low Rise', '6101-A']"
3714,"['BS', 'West', '201A-A']"
4103,"['RA', 'Apt 3843', '101-A']"
3681,"['MS', 'Low Rise', '6101-A']"
2984,"['MRS', nan, '4101-A']"
3819,"['MS', 'Low Rise', '6101-A']"
4710,"['SA', 'Apt 133 - 148', '133-A']"
284,"['NCA', 'Apt 3819', '9-A']"
4291,"['BS', 'West', '201A-A']"
526,"['BS', 'West', '201A-A']"
3377,"['BH', nan, '101-A']"
1347,"['SA', 'Apt 133 - 148', '133-A']"
1698,"['MS', 'Low Rise', '6101-A']"
1528,"['TS', nan, '4101-A']"
4127,"['SA', 'Apt 133 - 148', '133-A']"
4508,"['BS', 'West', '201A-A']"
2668,"['SA', 'Apt 133 - 148', '133-A']"
4149,"['BS', 'West', '201A-A']"
2542,"['WS', nan, '4101-A']"
2047,"['BS', 'West', '201A-A']"
3160,"['AH', nan, '101-A']"
1810,"['NCA', 'Apt 3819', '9-A']"
1349,"['RA', 'Apt 3843', '101-A']"
2640,"['JS', nan, '4101-A']"
529,"['AH', nan, '101-A']"
3876,"['BS', 'West', '201A-A']"
963,"['AH', nan, '101-A']"
4204,"['BS', 'West', '201A-A']"
725,"['SA', 'Apt 133 - 148', '133-A']"
4651,"['MS', 'Low Rise', '6101-A']"
1028,"['BH', nan, '101-A']"
17,"['MZH', nan, '101-A']"
2014,"['RA', 'Apt 3843', '101-A']"
966,"['NCA', 'Apt 3819', '9-A']"
4350,"['NCA', 'Apt 3819', '9-A']"
2947,"['MZH', nan, '101-A']"
4258,"['BH', nan, '101-A']"
3701,"['BS', 'West', '201A-A']"
1969,"['NCA', 'Apt 3819', '9-A']"
1967,"['NCA', 'Apt 3819', '9-A']"
79,"['RA', 'Apt 3843', '101-A']"
2775,"['BH', nan, '101-A']"
43,"['WS', nan, '4101-A']"
2377,"['CS', nan, '3101-A']"
4240,"['JS', nan, '4101-A']"
3551,"['WS', nan, '4101-A']"
2759,"['SA', 'Apt 133 - 148', '133-A']"
2258,"['JS', nan, '4101-A']"
305,"['NCA', 'Apt 3819', '9-A']"
1112,"['CS', nan, '3101-A']"
397,"['BS', 'West', '201A-A']"
3752,"['BS', 'West', '201A-A']"
171,"['MS', 'Low Rise', '6101-A']"
12,"['RA', 'Apt 3843', '101-A']"
2375,"['BS', 'West', '201A-A']"
345,"['RA', 'Apt 3843', '101-A']"
3645,"['BS', 'West', '201A-A']"
4327,"['MZH', nan, '101-A']"
4058,"['BS', 'West', '201A-A']"
3800,"['MRS', nan, '4101-A']"
1928,"['MH', nan, '101-A']"
4708,"['TS', nan, '4101-A']"
1843,"['SA', 'Apt 133 - 148', '133-A']"
2441,"['JS', nan, '4101-A']"
1428,"['NCA', 'Apt 3819', '9-A']"
4549,"['BS', 'West', '201A-A']"
1999,"['MH', nan, '101-A']"
2371,"['MS', 'Low Rise', '6101-A']"
3499,"['MRS', nan, '4101-A']"
1423,"['SA', 'Apt 133 - 148', '133-A']"
3666,"['CS', nan, '3101-A']"
1569,"['NCA', 'Apt 3819', '9-A']"
145,"['AH', nan, '101-A']"
942,"['RA', 'Apt 3843', '101-A']"
2555,"['SA', 'Apt 133 - 148', '133-A']"
1635,"['RA', 'Apt 3843', '101-A']"
960,"['BH', nan, '101-A']"
1648,"['AH', nan, '101-A']"
3415,"['RA', 'Apt 3843', '101-A']"
2866,"['RA', 'Apt 3843', '101-A']"
2979,"['BS', 'West', '201A-A']"
2760,"['RA', 'Apt 3843', '101-A']"
2466,"['BS', 'West', '201A-A']"
1865,"['NCA', 'Apt 3819', '9-A']"
2457,"['CS', nan, '3101-A']"
3520,"['CS', nan, '3101-A']"
629,"['NCA', 'Apt 3819', '9-A']"
4167,"['RA', 'Apt 3843', '101-A']"
4225,"['CS', nan, '3101-A']"
1838,"['SA', 'Apt 133 - 148', '133-A']"
3076,"['SA', 'Apt 133 - 148', '133-A']"
479,"['MZH', nan, '101-A']"
4727,"['NCA', 'Apt 3819', '9-A']"
4264,"['BH', nan, '101-A']"
712,"['BS', 'West', '201A-A']"
1768,"['NCA', 'Apt 3819', '9-A']"
2383,"['MZH', nan, '101-A']"
1380,"['SA', 'Apt 133 - 148', '133-A']"
464,"['MZH', nan, '101-A']"
1083,"['SA', 'Apt 133 - 148', '133-A']"
761,"['SA', 'Apt 133 - 148', '133-A']"
4162,"['RA', 'Apt 3843', '101-A']"
1965,"['SA', 'Apt 133 - 148', '133-A']"
1249,"['BS', 'West', '201A-A']"
3428,"['MH', nan, '101-A']"
62,"['NCA', 'Apt 3819', '9-A']"
118,"['MH', nan, '101-A']"
336,"['SA', 'Apt 133 - 148', '133-A']"
2278,"['MRS', nan, '4101-A']"
1229,"['RA', 'Apt 3843', '101-A']"
1436,"['BS', 'West', '201A-A']"
4610,"['BS', 'West', '201A-A']"
1506,"['BH', nan, '101-A']"
946,"['BH', nan, '101-A']"
293,"['RA', 'Apt 3843', '101-A']"
2122,"['RA', 'Apt 3843', '101-A']"
2557,"['MS', 'Low Rise', '6101-A']"
2878,"['MH', nan, '101-A']"
3749,"['SA', 'Apt 133 - 148', '133-A']"
2182,"['MZH', nan, '101-A']"
3969,"['TS', nan, '4101-A']"
3877,"['BS', 'West', '201A-A']"
2494,"['NCA', 'Apt 3819', '9-A']"
2233,"['MZH', nan, '101-A']"
2468,"['NCA', 'Apt 3819', '9-A']"
3633,"['BS', 'West', '201A-A']"
1304,"['NCA', 'Apt 3819', '9-A']"
4311,"['NCA', 'Apt 3819', '9-A']"
436,"['BS', 'West', '201A-A']"
4412,"['SA', 'Apt 133 - 148', '133-A']"
2348,"['MZH', nan, '101-A']"
593,"['RA', 'Apt 3843', '101-A']"
3913,"['MRS', nan, '4101-A']"
3356,"['MH', nan, '101-A']"
3458,"['MH', nan, '101-A']"
2630,"['BS', 'West', '201A-A']"
2009,"['CS', nan, '3101-A']"
2442,"['AH', nan, '101-A']"
1402,"['RA', 'Apt 3843', '101-A']"
552,"['BS', 'West', '201A-A']"
1671,"['MRS', nan, '4101-A']"
463,"['NCA', 'Apt 3819', '9-A']"
1987,"['BS', 'West', '201A-A']"
3880,"['BS', 'West', '201A-A']"
4957,"['BA', '301-324', '301-A']"
3971,"['SA', 'Apt 133 - 148', '133-A']"
1553,"['CS', nan, '3101-A']"
3856,"['MH', nan, '101-A']"
3022,"['SA', 'Apt 133 - 148', '133-A']"
2923,"['BS', 'West', '201A-A']"
2596,"['AH', nan, '101-A']"
1437,"['BS', 'West', '201A-A']"
1514,"['BS', 'West', '201A-A']"
3608,"['AH', nan, '101-A']"
5017,"['BA', '301-324', '301-A']"
2114,"['BS', 'West', '201A-A']"
1816,"['NCA', 'Apt 3819', '9-A']"
2215,"['MH', nan, '101-A']"
489,"['BS', 'West', '201A-A']"
3893,"['SA', 'Apt 133 - 148', '133-A']"
3878,"['BS', 'West', '201A-A']"
1875,"['BS', 'West', '201A-A']"
2690,"['SA', 'Apt 133 - 148', '133-A']"
1496,"['MS', 'Low Rise', '6101-A']"
4921,"['BA', '301-324', '301-A']"
4377,"['RA', 'Apt 3843', '101-A']"
4767,"['BA', '301-324', '301-A']"
1840,"['RA', 'Apt 3843', '101-A']"
786,"['RA', 'Apt 3843', '101-A']"
2892,"['SA', 'Apt 133 - 148', '133-A']"
1256,"['SA', 'Apt 133 - 148', '133-A']"
2781,"['CS', nan, '3101-A']"
876,"['BS', 'West', '201A-A']"
1462,"['BS', 'West', '201A-A']"
2092,"['NCA', 'Apt 3819', '9-A']"
1868,"['BS', 'West', '201A-A']"
1069,"['MRS', nan, '4101-A']"
2165,"['NCA', 'Apt 3819', '9-A']"
42,"['MZH', nan, '101-A']"
328,"['MRS', nan, '4101-A']"
5065,"['BA', '301-324', '301-A']"
3816,"['BS', 'West', '201A-A']"
4846,"['BA', '301-324', '301-A']"
4450,"['MH', nan, '101-A']"
3413,"['AH', nan, '101-A']"
4168,"['MH', nan, '101-A']"
4841,"['BA', '301-324', '301-A']"
4741,"['RA', 'Apt 3843', '101-A']"
1736,"['NCA', 'Apt 3819', '9-A']"
1830,"['SA', 'Apt 133 - 148', '133-A']"
2576,"['TS', nan, '4101-A']"
507,"['BH', nan, '101-A']"
1067,"['RA', 'Apt 3843', '101-A']"
2353,"['WS', nan, '4101-A']"
3421,"['RA', 'Apt 3843', '101-A']"
163,"['RA', 'Apt 3843', '101-A']"
5308,"['BA', '301-324', '301-A']"
3446,"['RA', 'Apt 3843', '101-A']"
2456,"['MZH', nan, '101-A']"
182,"['TS', nan, '4101-A']"
5290,"['BA', '301-324', '301-A']"
840,"['JS', nan, '4101-A']"
3392,"['WS', nan, '4101-A']"
2945,"['RA', 'Apt 3843', '101-A']"
168,"['BS', 'West', '201A-A']"
3654,"['MS', 'Low Rise', '6101-A']"
4852,"['BA', '301-324', '301-A']"
1848,"['NCA', 'Apt 3819', '9-A']"
1578,"['RA', 'Apt 3843', '101-A']"
1488,"['SA', 'Apt 133 - 148', '133-A']"
2207,"['SA', 'Apt 133 - 148', '133-A']"
406,"['MS', 'Low Rise', '6101-A']"
3577,"['AH', nan, '101-A']"
2043,"['NCA', 'Apt 3819', '9-A']"
2886,"['SA', 'Apt 133 - 148', '133-A']"
4092,"['MZH', nan, '101-A']"
1878,"['BS', 'West', '201A-A']"
1541,"['AH', nan, '101-A']"
1593,"['RA', 'Apt 3843', '101-A']"
2242,"['NCA', 'Apt 3819', '9-A']"
4934,"['JA', '800 - 815', '800-A']"
1414,"['BS', 'West', '201A-A']"
4638,"['WS', nan, '4101-A']"
1102,"['WS', nan, '4101-A']"
4334,"['MS', 'Low Rise', '6101-A']"
4603,"['MS', 'Low Rise', '6101-A']"
587,"['CS', nan, '3101-A']"
1638,"['NCA', 'Apt 3819', '9-A']"
713,"['SA', 'Apt 133 - 148', '133-A']"
3830,"['RA', 'Apt 3843', '101-A']"
1841,"['NCA', 'Apt 3819', '9-A']"
3322,"['BS', 'West', '201A-A']"
3775,"['SA', 'Apt 133 - 148', '133-A']"
1912,"['NCA', 'Apt 3819', '9-A']"
4962,"['JA', '800 - 815', '800-A']"
2778,"['AH', nan, '101-A']"
1369,"['TS', nan, '4101-A']"
4889,"['BA', '301-324', '301-A']"
1381,"['MZH', nan, '101-A']"
3978,"['SA', 'Apt 133 - 148', '133-A']"
2853,"['BS', 'West', '201A-A']"
217,"['NCA', 'Apt 3819', '9-A']"
4637,"['BS', 'West', '201A-A']"
3523,"['WS', nan, '4101-A']"
31,"['MRS', nan, '4101-A']"
5034,"['BA', '301-324', '301-A']"
2845,"['TS', nan, '4101-A']"
4093,"['TS', nan, '4101-A']"
5228,"['BA', '301-324', '301-A']"
986,"['MH', nan, '101-A']"
5019,"['BA', '301-324', '301-A']"
4805,"['JA', '800 - 815', '800-A']"
749,"['RA', 'Apt 3843', '101-A']"
3885,"['BH', nan, '101-A']"
3245,"['BS', 'West', '201A-A']"
2147,"['BS', 'West', '201A-A']"
3304,"['BH', nan, '101-A']"
544,"['BS', 'West', '201A-A']"
3937,"['BH', nan, '101-A']"
3894,"['RA', 'Apt 3843', '101-A']"
4608,"['RA', 'Apt 3843', '101-A']"
4448,"['SA', 'Apt 133 - 148', '133-A']"
4401,"['NCA', 'Apt 3819', '9-A']"
2807,"['BH', nan, '101-A']"
2961,"['NCA', 'Apt 3819', '9-A']"
4430,"['RA', 'Apt 3843', '101-A']"
4916,"['BA', '301-324', '301-A']"
1382,"['NCA', 'Apt 3819', '9-A']"
4761,"['BA', '301-324', '301-A']"
5060,"['BA', '301-324', '301-A']"
4834,"['JA', '800 - 815', '800-A']"
3940,"['MH', nan, '101-A']"
2873,"['WS', nan, '4101-A']"
779,"['BS', 'West', '201A-A']"
2823,"['AH', nan, '101-A']"
613,"['MH', nan, '101-A']"
1129,"['RA', 'Apt 3843', '101-A']"
525,"['SA', 'Apt 133 - 148', '133-A']"
5049,"['BA', '301-324', '301-A']"
3401,"['CS', nan, '3101-A']"
4668,"['CS', nan, '3101-A']"
3292,"['BS', 'West', '201A-A']"
3008,"['JS', nan, '4101-A']"
1643,"['CS', nan, '3101-A']"
4830,"['BA', '301-324', '301-A']"
3693,"['BS', 'West', '201A-A']"
1408,"['BS', 'West', '201A-A']"
360,"['BS', 'West', '201A-A']"
1348,"['RA', 'Apt 3843', '101-A']"
745,"['BS', 'West', '201A-A']"
2541,"['BS', 'West', '201A-A']"
1308,"['BS', 'West', '201A-A']"
886,"['SA', 'Apt 133 - 148', '133-A']"
1614,"['TS', nan, '4101-A']"
2653,"['RA', 'Apt 3843', '101-A']"
2837,"['BH', nan, '101-A']"
717,"['MRS', nan, '4101-A']"
574,"['SA', 'Apt 133 - 148', '133-A']"
3362,"['BS', 'West', '201A-A']"
3742,"['MZH', nan, '101-A']"
2847,"['BH', nan, '101-A']"
2675,"['SA', 'Apt 133 - 148', '133-A']"
153,"['RA', 'Apt 3843', '101-A']"
1937,"['BS', 'West', '201A-A']"
3173,"['BH', nan, '101-A']"
2462,"['CS', nan, '3101-A']"
2330,"['NCA', 'Apt 3819', '9-A']"
4053,"['MS', 'Low Rise', '6101-A']"
2224,"['RA', 'Apt 3843', '101-A']"
3464,"['RA', 'Apt 3843', '101-A']"
480,"['TS', nan, '4101-A']"
2414,"['MZH', nan, '101-A']"
4356,"['BS', 'West', '201A-A']"
1467,"['NCA', 'Apt 3819', '9-A']"
2412,"['NCA', 'Apt 3819', '9-A']"
2551,"['BS', 'West', '201A-A']"
4658,"['WS', nan, '4101-A']"
4924,"['BA', '301-324', '301-A']"
4049,"['AH', nan, '101-A']"
3736,"['BS', 'West', '201A-A']"
3320,"['NCA', 'Apt 3819', '9-A']"
844,"['SA', 'Apt 133 - 148', '133-A']"
1394,"['MH', nan, '101-A']"
2090,"['RA', 'Apt 3843', '101-A']"
1056,"['MS', 'Low Rise', '6101-A']"
4750,"['BA', '301-324', '301-A']"
3109,"['MS', 'Low Rise', '6101-A']"
2124,"['TS', nan, '4101-A']"
1801,"['SA', 'Apt 133 - 148', '133-A']"
5309,"['BA', '301-324', '301-A']"
2539,"['SA', 'Apt 133 - 148', '133-A']"
2912,"['NCA', 'Apt 3819', '9-A']"
3560,"['RA', 'Apt 3843', '101-A']"
1204,"['TS', nan, '4101-A']"
5328,"['BA', '301-324', '301-A']"
4531,"['MRS', nan, '4101-A']"
2537,"['MZH', nan, '101-A']"
1773,"['MS', 'Low Rise', '6101-A']"
4987,"['BA', '301-324', '301-A']"
188,"['NCA', 'Apt 3819', '9-A']"
2777,"['BH', nan, '101-A']"
4375,"['AH', nan, '101-A']"
3558,"['BH', nan, '101-A']"
4811,"['BA', '301-324', '301-A']"
4369,"['SA', 'Apt 133 - 148', '133-A']"
1264,"['SA', 'Apt 133 - 148', '133-A']"
5281,"['BA', '301-324', '301-A']"
1860,"['RA', 'Apt 3843', '101-A']"
3435,"['RA', 'Apt 3843', '101-A']"
3865,"['MRS', nan, '4101-A']"
1580,"['NCA', 'Apt 3819', '9-A']"
5134,"['JA', '800 - 815', '800-A']"
4873,"['JA', '800 - 815', '800-A']"
3103,"['RA', 'Apt 3843', '101-A']"
5090,"['BA', '301-324', '301-A']"
700,"['MH', nan, '101-A']"
3376,"['NCA', 'Apt 3819', '9-A']"
1005,"['BS', 'West', '201A-A']"
1798,"['SA', 'Apt 133 - 148', '133-A']"
4988,"['BA', '301-324', '301-A']"
612,"['SA', 'Apt 133 - 148', '133-A']"
2579,"['SA', 'Apt 133 - 148', '133-A']"
3064,"['TS', nan, '4101-A']"
1739,"['MH', nan, '101-A']"
748,"['MS', 'Low Rise', '6101-A']"
4129,"['SA', 'Apt 133 - 148', '133-A']"
4851,"['JA', '800 - 815', '800-A']"
4322,"['MS', 'Low Rise', '6101-A']"
1457,"['MRS', nan, '4101-A']"
738,"['JS', nan, '4101-A']"
1411,"['SA', 'Apt 133 - 148', '133-A']"
3129,"['MH', nan, '101-A']"
1867,"['MS', 'Low Rise', '6101-A']"
5211,"['BA', '301-324', '301-A']"
1554,"['NCA', 'Apt 3819', '9-A']"
849,"['JS', nan, '4101-A']"
4655,"['TS', nan, '4101-A']"
4904,"['BA', '301-324', '301-A']"
2562,"['BS', 'West', '201A-A']"
567,"['RA', 'Apt 3843', '101-A']"
5224,"['BA', '301-324', '301-A']"
133,"['BS', 'West', '201A-A']"
2449,"['MZH', nan, '101-A']"
2443,"['NCA', 'Apt 3819', '9-A']"
2897,"['MZH', nan, '101-A']"
2007,"['AH', nan, '101-A']"
554,"['AH', nan, '101-A']"
2915,"['RA', 'Apt 3843', '101-A']"
2794,"['AH', nan, '101-A']"
5185,"['JA', '800 - 815', '800-A']"
2501,"['MZH', nan, '101-A']"
4639,"['SA', 'Apt 133 - 148', '133-A']"
5132,"['JA', '800 - 815', '800-A']"
329,"['SA', 'Apt 133 - 148', '133-A']"
2518,"['WS', nan, '4101-A']"
4995,"['BA', '301-324', '301-A']"
1424,"['WS', nan, '4101-A']"
2020,"['RA', 'Apt 3843', '101-A']"
3849,"['MRS', nan, '4101-A']"
1487,"['NCA', 'Apt 3819', '9-A']"
709,"['CS', nan, '3101-A']"
159,"['JS', nan, '4101-A']"
4059,"['BS', 'West', '201A-A']"
910,"['SA', 'Apt 133 - 148', '133-A']"
3802,"['SA', 'Apt 133 - 148', '133-A']"
636,"['JS', nan, '4101-A']"
1384,"['RA', 'Apt 3843', '101-A']"
3424,"['CS', nan, '3101-A']"
2810,"['RA', 'Apt 3843', '101-A']"
3578,"['BS', 'West', '201A-A']"
4836,"['BA', '301-324', '301-A']"
962,"['NCA', 'Apt 3819', '9-A']"
1317,"['MS', 'Low Rise', '6101-A']"
3172,"['MS', 'Low Rise', '6101-A']"
2037,"['BS', 'West', '201A-A']"
1006,"['MRS', nan, '4101-A']"
4260,"['BS', 'West', '201A-A']"
460,"['MZH', nan, '101-A']"
2186,"['SA', 'Apt 133 - 148', '133-A']"
5006,"['BA', '301-324', '301-A']"
5207,"['JA', '800 - 815', '800-A']"
4801,"['JA', '800 - 815', '800-A']"
2939,"['RA', 'Apt 3843', '101-A']"
1504,"['BS', 'West', '201A-A']"
3343,"['MRS', nan, '4101-A']"
547,"['MRS', nan, '4101-A']"
3835,"['MS', 'Low Rise', '6101-A']"
3764,"['BS', 'West', '201A-A']"
2659,"['BS', 'West', '201A-A']"
243,"['NCA', 'Apt 3819', '9-A']"
3961,"['MS', 'Low Rise', '6101-A']"
644,"['BS', 'West', '201A-A']"
3366,"['SA', 'Apt 133 - 148', '133-A']"
2584,"['BS', 'West', '201A-A']"
3232,"['NCA', 'Apt 3819', '9-A']"
421,"['SA', 'Apt 133 - 148', '133-A']"
5154,"['BA', '301-324', '301-A']"
559,"['JS', nan, '4101-A']"
4187,"['RA', 'Apt 3843', '101-A']"
4812,"['BA', '301-324', '301-A']"
4090,"['NCA', 'Apt 3819', '9-A']"
50,"['NCA', 'Apt 3819', '9-A']"
3785,"['CS', nan, '3101-A']"
4857,"['JA', '800 - 815', '800-A']"
4676,"['BS', 'West', '201A-A']"
2393,"['WS', nan, '4101-A']"
4323,"['MZH', nan, '101-A']"
138,"['BS', 'West', '201A-A']"
2464,"['MS', 'Low Rise', '6101-A']"
264,"['TS', nan, '4101-A']"
2581,"['CS', nan, '3101-A']"
1589,"['RA', 'Apt 3843', '101-A']"
2078,"['NCA', 'Apt 3819', '9-A']"
4341,"['MS', 'Low Rise', '6101-A']"
3589,"['MS', 'Low Rise', '6101-A']"
3388,"['NCA', 'Apt 3819', '9-A']"
2569,"['MS', 'Low Rise', '6101-A']"
3617,"['RA', 'Apt 3843', '101-A']"
2216,"['BH', nan, '101-A']"
2500,"['NCA', 'Apt 3819', '9-A']"
102,"['BS', 'West', '201A-A']"
2535,"['MS', 'Low Rise', '6101-A']"
3881,"['NCA', 'Apt 3819', '9-A']"
3457,"['RA', 'Apt 3843', '101-A']"
1926,"['NCA', 'Apt 3819', '9-A']"
542,"['MZH', nan, '101-A']"
5075,"['JA', '800 - 815', '800-A']"
1672,"['BS', 'West', '201A-A']"
4265,"['BS', 'West', '201A-A']"
3985,"['MS', 'Low Rise', '6101-A']"
728,"['TS', nan, '4101-A']"
585,"['RA', 'Apt 3843', '101-A']"
4843,"['JA', '800 - 815', '800-A']"
5265,"['BA', '301-324', '301-A']"
4409,"['MS', 'Low Rise', '6101-A']"
1546,"['RA', 'Apt 3843', '101-A']"
819,"['AH', nan, '101-A']"
881,"['MRS', nan, '4101-A']"
401,"['MH', nan, '101-A']"
1955,"['MS', 'Low Rise', '6101-A']"
3786,"['JS', nan, '4101-A']"
4134,"['MZH', nan, '101-A']"
2943,"['CS', nan, '3101-A']"
3070,"['SA', 'Apt 133 - 148', '133-A']"
3687,"['BS', 'West', '201A-A']"
4474,"['BS', 'West', '201A-A']"
1413,"['NCA', 'Apt 3819', '9-A']"
5316,"['JA', '800 - 815', '800-A']"
2861,"['BS', 'West', '201A-A']"
2190,"['SA', 'Apt 133 - 148', '133-A']"
4164,"['NCA', 'Apt 3819', '9-A']"
1027,"['RA', 'Apt 3843', '101-A']"
2855,"['BS', 'West', '201A-A']"
2641,"['BH', nan, '101-A']"
4281,"['SA', 'Apt 133 - 148', '133-A']"
4894,"['JA', '800 - 815', '800-A']"
5261,"['BA', '301-324', '301-A']"
4039,"['AH', nan, '101-A']"
4321,"['CS', nan, '3101-A']"
4283,"['SA', 'Apt 133 - 148', '133-A']"
3430,"['JS', nan, '4101-A']"
4185,"['NCA', 'Apt 3819', '9-A']"
3480,"['AH', nan, '101-A']"
3253,"['BS', 'West', '201A-A']"
5142,"['JA', '800 - 815', '800-A']"
1763,"['BS', 'West', '201A-A']"
2910,"['MS', 'Low Rise', '6101-A']"
1489,"['MRS', nan, '4101-A']"
1915,"['NCA', 'Apt 3819', '9-A']"
1693,"['NCA', 'Apt 3819', '9-A']"
1726,"['RA', 'Apt 3843', '101-A']"
772,"['MZH', nan, '101-A']"
704,"['NCA', 'Apt 3819', '9-A']"
763,"['MS', 'Low Rise', '6101-A']"
2937,"['MS', 'Low Rise', '6101-A']"
4585,"['RA', 'Apt 3843', '101-A']"
4884,"['BA', '301-324', '301-A']"
3612,"['NCA', 'Apt 3819', '9-A']"
4316,"['BS', 'West', '201A-A']"
2515,"['MRS', nan, '4101-A']"
2401,"['MRS', nan, '4101-A']"
1714,"['MZH', nan, '101-A']"
4584,"['MZH', nan, '101-A']"
3867,"['SA', 'Apt 133 - 148', '133-A']"
4214,"['MH', nan, '101-A']"
5040,"['BA', '301-324', '301-A']"
2959,"['MS', 'Low Rise', '6101-A']"
3405,"['BH', nan, '101-A']"
2592,"['MZH', nan, '101-A']"
5186,"['BA', '301-324', '301-A']"
4193,"['NCA', 'Apt 3819', '9-A']"
764,"['BS', 'West', '201A-A']"
2980,"['BS', 'West', '201A-A']"
4442,"['MZH', nan, '101-A']"
1861,"['CS', nan, '3101-A']"
107,"['BS', 'West', '201A-A']"
1568,"['MRS', nan, '4101-A']"
3706,"['NCA', 'Apt 3819', '9-A']"
3305,"['WS', nan, '4101-A']"
3081,"['NCA', 'Apt 3819', '9-A']"
3333,"['NCA', 'Apt 3819', '9-A']"
679,"['BS', 'West', '201A-A']"
3572,"['MH', nan, '101-A']"
1629,"['MRS', nan, '4101-A']"
5310,"['BA', '301-324', '301-A']"
2424,"['CS', nan, '3101-A']"
1143,"['MRS', nan, '4101-A']"
4352,"['MZH', nan, '101-A']"
311,"['BS', 'West', '201A-A']"
1213,"['NCA', 'Apt 3819', '9-A']"
3047,"['RA', 'Apt 3843', '101-A']"
5305,"['BA', '301-324', '301-A']"
1636,"['BS', 'West', '201A-A']"
2842,"['WS', nan, '4101-A']"
811,"['RA', 'Apt 3843', '101-A']"
2762,"['SA', 'Apt 133 - 148', '133-A']"
1439,"['NCA', 'Apt 3819', '9-A']"
3142,"['SA', 'Apt 133 - 148', '133-A']"
3023,"['NCA', 'Apt 3819', '9-A']"
598,"['NCA', 'Apt 3819', '9-A']"
4182,"['SA', 'Apt 133 - 148', '133-A']"
3429,"['AH', nan, '101-A']"
1360,"['NCA', 'Apt 3819', '9-A']"
968,"['CS', nan, '3101-A']"
2317,"['BS', 'West', '201A-A']"
3997,"['BS', 'West', '201A-A']"
184,"['RA', 'Apt 3843', '101-A']"
1945,"['NCA', 'Apt 3819', '9-A']"
2540,"['RA', 'Apt 3843', '101-A']"
4722,"['SA', 'Apt 133 - 148', '133-A']"
726,"['NCA', 'Apt 3819', '9-A']"
1401,"['AH', nan, '101-A']"
5292,"['JA', '800 - 815', '800-A']"
374,"['SA', 'Apt 133 - 148', '133-A']"
625,"['WS', nan, '4101-A']"
4701,"['RA', 'Apt 3843', '101-A']"
1765,"['WS', nan, '4101-A']"
5210,"['BA', '301-324', '301-A']"
1352,"['BS', 'West', '201A-A']"
242,"['RA', 'Apt 3843', '101-A']"
5115,"['JA', '800 - 815', '800-A']"
90,"['BS', 'West', '201A-A']"
3108,"['RA', 'Apt 3843', '101-A']"
3444,"['SA', 'Apt 133 - 148', '133-A']"
4271,"['BS', 'West', '201A-A']"
514,"['MS', 'Low Rise', '6101-A']"
103,"['AH', nan, '101-A']"
178,"['NCA', 'Apt 3819', '9-A']"
2174,"['TS', nan, '4101-A']"
3991,"['JS', nan, '4101-A']"
185,"['MS', 'Low Rise', '6101-A']"
5272,"['BA', '301-324', '301-A']"
4869,"['BA', '301-324', '301-A']"
4618,"['SA', 'Apt 133 - 148', '133-A']"
3801,"['JS', nan, '4101-A']"
4723,"['MS', 'Low Rise', '6101-A']"
1670,"['NCA', 'Apt 3819', '9-A']"
3089,"['BS', 'West', '201A-A']"
790,"['MH', nan, '101-A']"
3611,"['MS', 'Low Rise', '6101-A']"
5315,"['BA', '301-324', '301-A']"
